"release_date","region","issue","epiweek","lag","num_ili","num_patients","num_providers","num_age_0","num_age_1","num_age_2","num_age_3","num_age_4","num_age_5","wili","ili"
2013-12-31,"hhs10",2013-12-22,2004-11-28,473,112,6218,45,33,42,33,NA,NA,4,0.868749291939946,1.80122225796076
2013-12-31,"hhs10",2013-12-22,2004-12-05,472,107,6557,48,25,38,40,NA,NA,4,1.78688280833498,1.63184383102028
2013-12-31,"hhs10",2013-12-22,2004-12-12,471,112,6092,48,25,37,47,NA,NA,3,1.54831539005053,1.83847669074196
2013-12-31,"hhs10",2013-12-22,2004-12-19,470,105,5094,46,29,35,38,NA,NA,3,1.58349491474302,2.06124852767962
2013-12-31,"hhs10",2013-12-22,2004-12-26,469,136,5496,48,39,38,49,NA,NA,10,1.85850677141937,2.4745269286754
2013-12-31,"hhs10",2013-12-22,2005-01-02,468,140,6745,48,35,55,45,NA,NA,5,1.83888021861464,2.07561156412157
2013-12-31,"hhs10",2013-12-22,2005-01-09,467,196,6577,48,36,70,79,NA,NA,11,2.09397711986912,2.98008210430287
2013-12-31,"hhs10",2013-12-22,2005-01-16,466,181,5305,43,40,46,82,NA,NA,13,3.03713467613051,3.41187558906692
2013-12-31,"hhs10",2013-12-22,2005-01-23,465,182,6023,43,33,64,70,NA,NA,15,2.96026694886814,3.02174995849245
2013-12-31,"hhs10",2013-12-22,2005-01-30,464,174,6046,44,26,76,59,NA,NA,13,2.98973080098021,2.87793582533907
2013-12-31,"hhs10",2013-12-22,2005-02-06,463,270,6190,42,50,108,93,NA,NA,19,3.51862625698128,4.36187399030695
2013-12-31,"hhs10",2013-12-22,2005-02-13,462,239,6391,44,33,81,102,NA,NA,23,3.61637779796739,3.73963386011579
2013-12-31,"hhs10",2013-12-22,2005-02-20,461,335,6527,44,63,118,130,NA,NA,24,4.65784937052355,5.13252642868086
2013-12-31,"hhs10",2013-12-22,2005-02-27,460,261,6214,43,42,96,104,NA,NA,19,3.45375853543843,4.200193112327
2013-12-31,"hhs10",2013-12-22,2005-03-06,459,234,6515,41,39,102,84,NA,NA,9,2.41970324297482,3.59171143514965
2013-12-31,"hhs10",2013-12-22,2005-03-13,458,136,5726,38,34,35,64,NA,NA,3,1.64504157730794,2.37513098148795
2013-12-31,"hhs10",2013-12-22,2005-03-20,457,135,5244,36,41,25,54,NA,NA,15,1.61360658527898,2.57437070938215
2013-12-31,"hhs10",2013-12-22,2005-03-27,456,95,5602,35,18,29,46,NA,NA,2,1.11654524303113,1.69582292038558
2013-12-31,"hhs10",2013-12-22,2005-04-03,455,68,5584,35,14,17,34,NA,NA,3,0.739106899738698,1.21776504297994
2013-12-31,"hhs10",2013-12-22,2005-04-10,454,67,4733,31,11,33,20,NA,NA,3,0.665725595871114,1.41559264736953
2013-12-31,"hhs10",2013-12-22,2005-04-17,453,25,3991,29,6,8,11,NA,NA,0,0.425605574838514,0.626409421197695
2013-12-31,"hhs10",2013-12-22,2005-04-24,452,42,4323,27,13,13,14,NA,NA,2,0.422564730469314,0.971547536433033
2013-12-31,"hhs10",2013-12-22,2005-05-01,451,42,3517,27,16,14,10,NA,NA,2,0.574367038888528,1.19419960193347
2013-12-31,"hhs10",2013-12-22,2005-05-08,450,36,3062,25,16,17,3,NA,NA,0,1.0040191505894,1.17570215545395
2013-12-31,"hhs10",2013-12-22,2005-05-15,449,33,3521,24,10,19,2,NA,NA,2,0.646007576043122,0.937233740414655
2013-12-31,"hhs10",2013-12-22,2005-05-22,448,38,2854,19,10,16,11,NA,NA,1,0.949289450910171,1.33146461107218
2013-12-31,"hhs10",2013-12-22,2005-05-29,447,79,2895,21,31,22,17,NA,NA,9,1.41510778266851,2.72884283246978
2013-12-31,"hhs10",2013-12-22,2005-06-05,446,35,2088,17,11,10,12,NA,NA,2,0.902436136452733,1.67624521072797
2013-12-31,"hhs10",2013-12-22,2005-06-12,445,5,1328,16,3,0,2,NA,NA,0,0.142988379801164,0.376506024096386
2013-12-31,"hhs10",2013-12-22,2005-06-19,444,17,2293,17,6,6,4,NA,NA,1,0.305999751925062,0.741386829481029
2013-12-31,"hhs10",2013-12-22,2005-06-26,443,11,2127,13,4,3,4,NA,NA,0,0.395106408140568,0.517160319699107
2013-12-31,"hhs10",2013-12-22,2005-07-03,442,16,1756,11,7,7,1,NA,NA,1,0.476645091863631,0.911161731207289
2013-12-31,"hhs10",2013-12-22,2005-07-10,441,20,1985,10,10,7,2,NA,NA,1,0.450975058375079,1.00755667506297
2013-12-31,"hhs10",2013-12-22,2005-07-17,440,18,1655,10,6,7,5,NA,NA,0,0.36811322778017,1.08761329305136
2013-12-31,"hhs10",2013-12-22,2005-07-24,439,15,1616,9,5,5,2,NA,NA,3,0.286799406033119,0.928217821782178
2013-12-31,"hhs10",2013-12-22,2005-07-31,438,9,1688,9,4,5,0,NA,NA,0,0.17917994772445,0.533175355450237
2013-12-31,"hhs10",2013-12-22,2005-08-07,437,13,1708,9,2,4,6,NA,NA,1,0.264395741514874,0.761124121779859
2013-12-31,"hhs10",2013-12-22,2005-08-14,436,20,1956,10,7,9,4,NA,NA,0,0.353515250597594,1.02249488752556
2013-12-31,"hhs10",2013-12-22,2005-08-21,435,11,1695,9,3,6,2,NA,NA,0,0.234333901168573,0.648967551622419
2013-12-31,"hhs10",2013-12-22,2005-08-28,434,21,1786,9,7,11,3,NA,NA,0,0.569720489935062,1.17581187010078
2013-12-31,"hhs10",2013-12-22,2005-09-04,433,24,1481,9,6,12,6,NA,NA,0,0.569469710879805,1.62052667116813
2013-12-31,"hhs10",2013-12-22,2005-09-11,432,17,1684,9,4,8,5,NA,NA,0,0.375186634549926,1.00950118764846
2013-12-31,"hhs10",2013-12-22,2005-09-18,431,23,1531,8,4,10,9,NA,NA,0,0.719574506891374,1.50228608752449
2013-12-31,"hhs10",2013-12-22,2005-09-25,430,17,1295,8,10,4,3,NA,NA,0,0.712667954833797,1.31274131274131
2013-12-31,"hhs10",2013-12-22,2005-10-02,429,33,3039,25,11,14,7,NA,NA,1,1.22838447447064,1.08588351431392
2013-12-31,"hhs10",2013-12-22,2005-10-09,428,52,3766,28,19,23,9,NA,NA,1,0.989542443975346,1.38077535847053
2013-12-31,"hhs10",2013-12-22,2005-10-16,427,49,4245,32,22,21,6,NA,NA,0,1.06076394552781,1.15429917550059
2013-12-31,"hhs10",2013-12-22,2005-10-23,426,53,4573,36,17,24,12,NA,NA,0,0.949562160008885,1.15897660179313
2013-12-31,"hhs10",2013-12-22,2005-10-30,425,59,4014,32,18,22,18,NA,NA,1,1.19520702696272,1.46985550572995
2013-12-31,"hhs10",2013-12-22,2005-11-06,424,77,5036,34,29,33,14,NA,NA,1,0.794013414781556,1.52899126290707
2013-12-31,"hhs10",2013-12-22,2005-11-13,423,81,5090,34,24,37,20,NA,NA,0,0.806907354563633,1.59135559921415
2013-12-31,"hhs10",2013-12-22,2005-11-20,422,64,4616,36,20,20,20,NA,NA,4,0.774803328184101,1.38648180242634
2013-12-31,"hhs10",2013-12-22,2005-11-27,421,98,5522,37,28,29,36,NA,NA,5,1.21331488076973,1.77471930459978
2013-12-31,"hhs10",2013-12-22,2005-12-04,420,124,6275,39,40,40,31,NA,NA,13,0.969896575531278,1.97609561752988
2013-12-31,"hhs10",2013-12-22,2005-12-11,419,185,6438,38,46,69,60,NA,NA,10,1.5716114748315,2.8735632183908
2013-12-31,"hhs10",2013-12-22,2005-12-18,418,176,5035,38,52,59,58,NA,NA,7,2.44196132325575,3.49553128103277
2013-12-31,"hhs10",2013-12-22,2005-12-25,417,200,5339,38,66,54,73,NA,NA,7,2.50440566537377,3.74601985390523
2013-12-31,"hhs10",2013-12-22,2006-01-01,416,132,5225,36,36,43,42,NA,NA,11,2.40915407142781,2.52631578947368
2013-12-31,"hhs10",2013-12-22,2006-01-08,415,162,6156,39,44,55,54,NA,NA,9,1.97609797175794,2.63157894736842
2013-12-31,"hhs10",2013-12-22,2006-01-15,414,128,5234,35,38,52,32,NA,NA,6,1.5211701911013,2.44554833779136
2013-12-31,"hhs10",2013-12-22,2006-01-22,413,118,5096,34,33,39,44,NA,NA,2,1.46681967238444,2.31554160125589
2013-12-31,"hhs10",2013-12-22,2006-01-29,412,147,5371,34,42,54,44,NA,NA,7,1.83031523055208,2.73692049897598
2013-12-31,"hhs10",2013-12-22,2006-02-05,411,128,5857,36,30,48,44,NA,NA,6,1.48979294355077,2.18541915656479
2013-12-31,"hhs10",2013-12-22,2006-02-12,410,98,5185,35,30,44,18,NA,NA,6,1.29382668469353,1.8900675024108
2013-12-31,"hhs10",2013-12-22,2006-02-19,409,126,5174,34,24,57,39,NA,NA,6,1.91434842444497,2.43525318902203
2013-12-31,"hhs10",2013-12-22,2006-02-26,408,120,5344,34,36,38,40,NA,NA,6,1.80536039598565,2.24550898203593
2013-12-31,"hhs10",2013-12-22,2006-03-05,407,152,4984,32,25,74,47,NA,NA,6,2.50726145038201,3.04975922953451
2013-12-31,"hhs10",2013-12-22,2006-03-12,406,162,5372,31,30,81,45,NA,NA,6,1.97488782709514,3.0156366344006
2013-12-31,"hhs10",2013-12-22,2006-03-19,405,138,4671,28,22,72,36,NA,NA,8,1.95414161997643,2.95439948619139
2013-12-31,"hhs10",2013-12-22,2006-03-26,404,90,3718,25,26,41,20,NA,NA,3,2.09137171809568,2.42065626681011
2013-12-31,"hhs10",2013-12-22,2006-04-02,403,74,3905,27,9,33,20,NA,NA,12,2.45500250242997,1.89500640204866
2013-12-31,"hhs10",2013-12-22,2006-04-09,402,66,3707,25,12,39,13,NA,NA,2,1.50592481023861,1.78041543026706
2013-12-31,"hhs10",2013-12-22,2006-04-16,401,120,3579,23,26,58,33,NA,NA,3,3.2252972644909,3.35289186923722
2013-12-31,"hhs10",2013-12-22,2006-04-23,400,100,3262,20,28,46,20,NA,NA,6,2.48542044460881,3.06560392397302
2013-12-31,"hhs10",2013-12-22,2006-04-30,399,82,3298,21,18,46,15,NA,NA,3,2.19532605303555,2.48635536688902
2013-12-31,"hhs10",2013-12-22,2006-05-07,398,69,3151,18,13,42,14,NA,NA,0,1.16706692869421,2.18978102189781
2013-12-31,"hhs10",2013-12-22,2006-05-14,397,73,3314,19,21,47,5,NA,NA,0,1.23553474530562,2.20277610138805
2013-12-31,"hhs10",2013-12-22,2006-05-21,396,55,3290,19,21,28,6,NA,NA,0,0.863458218340382,1.67173252279635
2013-12-31,"hhs10",2013-12-22,2006-05-28,395,57,2224,13,14,30,13,NA,NA,0,1.13272700582677,2.56294964028777
2013-12-31,"hhs10",2013-12-22,2006-06-04,394,59,2371,13,21,24,13,NA,NA,1,1.15250214481223,2.48840151834669
2013-12-31,"hhs10",2013-12-22,2006-06-11,393,47,2196,13,12,24,10,NA,NA,1,1.02876662857878,2.14025500910747
2013-12-31,"hhs10",2013-12-22,2006-06-18,392,45,2052,12,8,23,14,NA,NA,0,1.03792832104633,2.19298245614035
2013-12-31,"hhs10",2013-12-22,2006-06-25,391,28,2097,12,7,10,9,NA,NA,2,0.606079212699665,1.33524082021936
2013-12-31,"hhs10",2013-12-22,2006-07-02,390,37,1800,12,14,14,8,NA,NA,1,0.809515243737093,2.05555555555556
2013-12-31,"hhs10",2013-12-22,2006-07-09,389,29,1923,12,10,12,7,NA,NA,0,0.683021074513471,1.5080603224129
2013-12-31,"hhs10",2013-12-22,2006-07-16,388,39,1974,12,16,13,10,NA,NA,0,0.950366962973576,1.97568389057751
2013-12-31,"hhs10",2013-12-22,2006-07-23,387,33,2135,12,14,14,3,NA,NA,2,0.623408154065309,1.54566744730679
2013-12-31,"hhs10",2013-12-22,2006-07-30,386,26,1991,12,10,9,6,NA,NA,1,0.525860356139875,1.30587644399799
2013-12-31,"hhs10",2013-12-22,2006-08-06,385,37,2138,12,13,9,12,NA,NA,3,0.840352460012649,1.73058933582788
2013-12-31,"hhs10",2013-12-22,2006-08-13,384,42,2047,12,13,19,10,NA,NA,0,0.785129557765775,2.05178309721544
2013-12-31,"hhs10",2013-12-22,2006-08-20,383,47,2308,12,18,16,12,NA,NA,1,0.825166445925323,2.03639514731369
2013-12-31,"hhs10",2013-12-22,2006-08-27,382,44,2031,11,10,26,7,NA,NA,1,0.819875679058232,2.16642048252093
2013-12-31,"hhs10",2013-12-22,2006-09-03,381,59,2002,11,16,27,14,NA,NA,2,1.04471083180606,2.94705294705295
2013-12-31,"hhs10",2013-12-22,2006-09-10,380,48,2121,11,8,30,9,NA,NA,1,0.866707054033237,2.26308345120226
2013-12-31,"hhs10",2013-12-22,2006-09-17,379,45,2176,13,13,24,8,NA,NA,0,1.09592180326691,2.06801470588235
2013-12-31,"hhs10",2013-12-22,2006-09-24,378,59,2021,12,16,30,13,NA,NA,0,1.50604886477086,2.91934685799109
2013-12-31,"hhs10",2013-12-22,2006-10-01,377,81,5152,37,32,35,13,NA,NA,1,1.17248418187219,1.5722049689441
2013-12-31,"hhs10",2013-12-22,2006-10-08,376,85,5142,36,26,36,21,NA,NA,2,0.990866424296187,1.65305328665889
2013-12-31,"hhs10",2013-12-22,2006-10-15,375,71,6249,38,21,28,21,NA,NA,1,0.814374701119486,1.13618178908625
2013-12-31,"hhs10",2013-12-22,2006-10-22,374,101,6330,39,34,38,29,NA,NA,0,0.888848474644207,1.5955766192733
2013-12-31,"hhs10",2013-12-22,2006-10-29,373,84,5214,35,16,42,25,NA,NA,1,1.00128592893193,1.61104718066743
2013-12-31,"hhs10",2013-12-22,2006-11-05,372,95,5786,36,25,38,30,NA,NA,2,1.15596793549839,1.64189422744556
2013-12-31,"hhs10",2013-12-22,2006-11-12,371,85,5914,34,25,41,17,NA,NA,2,0.686027817391321,1.43726750084545
2013-12-31,"hhs10",2013-12-22,2006-11-19,370,90,5013,37,18,40,28,NA,NA,4,1.32557048735679,1.79533213644524
2013-12-31,"hhs10",2013-12-22,2006-11-26,369,107,6326,38,22,54,26,NA,NA,5,1.45189456416571,1.69143218463484
2013-12-31,"hhs10",2013-12-22,2006-12-03,368,108,6030,38,26,33,40,NA,NA,9,1.66025616941118,1.7910447761194
2013-12-31,"hhs10",2013-12-22,2006-12-10,367,124,6497,41,34,52,30,NA,NA,8,1.58177629411569,1.90857318762506
2013-12-31,"hhs10",2013-12-22,2006-12-17,366,116,5621,38,43,33,32,NA,NA,8,1.93395036062861,2.06368973492261
2013-12-31,"hhs10",2013-12-22,2006-12-24,365,108,4361,36,38,33,34,NA,NA,3,2.23244588557678,2.47649621646411
2013-12-31,"hhs10",2013-12-22,2006-12-31,364,104,5568,37,27,35,33,NA,NA,9,1.35540337418547,1.86781609195402
2013-12-31,"hhs10",2013-12-22,2007-01-07,363,137,5138,36,38,54,36,NA,NA,9,2.79942296766144,2.66640716231997
2013-12-31,"hhs10",2013-12-22,2007-01-14,362,167,4812,38,43,64,47,NA,NA,13,3.28908387500161,3.47049044056525
2013-12-31,"hhs10",2013-12-22,2007-01-21,361,212,6403,39,47,80,78,NA,NA,7,3.16776245881486,3.31094799312822
2013-12-31,"hhs10",2013-12-22,2007-01-28,360,235,6265,39,54,96,79,NA,NA,6,3.30609883491567,3.75099760574621
2013-12-31,"hhs10",2013-12-22,2007-02-04,359,345,6554,39,75,150,108,NA,NA,12,4.95601406612268,5.26396093988404
2013-12-31,"hhs10",2013-12-22,2007-02-11,358,357,6595,38,74,165,96,NA,NA,22,7.02219807916231,5.41319181197877
2013-12-31,"hhs10",2013-12-22,2007-02-18,357,272,6867,39,59,127,71,NA,NA,15,3.73481846968,3.96097276831222
2013-12-31,"hhs10",2013-12-22,2007-02-25,356,279,6966,37,46,108,102,NA,NA,23,4.14204492318858,4.00516795865633
2013-12-31,"hhs10",2013-12-22,2007-03-04,355,203,6595,35,39,74,72,NA,NA,18,2.08579109761999,3.07808946171342
2013-12-31,"hhs10",2013-12-22,2007-03-11,354,201,6368,35,54,66,70,NA,NA,11,2.76371223394873,3.15640703517588
2013-12-31,"hhs10",2013-12-22,2007-03-18,353,164,5980,33,49,64,44,NA,NA,7,2.93038378326742,2.74247491638796
2013-12-31,"hhs10",2013-12-22,2007-03-25,352,158,5819,32,30,48,66,NA,NA,14,5.77509825931534,2.71524316892937
2013-12-31,"hhs10",2013-12-22,2007-04-01,351,58,5177,29,20,20,13,NA,NA,5,0.57424795098369,1.12033996523083
2013-12-31,"hhs10",2013-12-22,2007-04-08,350,53,4738,24,19,18,15,NA,NA,1,0.518377702158589,1.11861544955678
2013-12-31,"hhs10",2013-12-22,2007-04-15,349,60,4168,23,26,17,14,NA,NA,3,0.671878156057192,1.43953934740883
2013-12-31,"hhs10",2013-12-22,2007-04-22,348,73,3781,20,31,29,12,NA,NA,1,0.839336532232045,1.9307061623909
2013-12-31,"hhs10",2013-12-22,2007-04-29,347,50,3985,19,19,15,15,NA,NA,1,0.495933130376265,1.25470514429109
2013-12-31,"hhs10",2013-12-22,2007-05-06,346,53,2964,17,14,22,15,NA,NA,2,0.988978754983881,1.78812415654521
2013-12-31,"hhs10",2013-12-22,2007-05-13,345,39,2819,16,17,13,9,NA,NA,0,0.772772972404239,1.38346931536006
2013-12-31,"hhs10",2013-12-22,2007-05-20,344,60,2767,16,22,17,19,NA,NA,2,1.20602705140751,2.16841344416335
2013-12-31,"hhs10",2013-12-22,2007-05-27,343,58,2455,15,19,19,18,NA,NA,2,1.17504423622821,2.36252545824847
2013-12-31,"hhs10",2013-12-22,2007-06-03,342,29,2675,16,9,14,6,NA,NA,0,0.61767453629221,1.08411214953271
2013-12-31,"hhs10",2013-12-22,2007-06-10,341,22,2530,16,10,9,3,NA,NA,0,0.529879098048823,0.869565217391304
2013-12-31,"hhs10",2013-12-22,2007-06-17,340,35,2382,14,7,18,8,NA,NA,2,0.750336577007711,1.46935348446683
2013-12-31,"hhs10",2013-12-22,2007-06-24,339,19,2404,14,6,8,4,NA,NA,1,0.407019883355476,0.790349417637271
2013-12-31,"hhs10",2013-12-22,2007-07-01,338,32,1734,11,12,12,7,NA,NA,1,0.782192067783405,1.84544405997693
2013-12-31,"hhs10",2013-12-22,2007-07-08,337,29,1925,11,10,11,8,NA,NA,0,0.595455801199736,1.50649350649351
2013-12-31,"hhs10",2013-12-22,2007-07-15,336,27,1963,12,9,12,6,NA,NA,0,0.538267508544491,1.37544574630667
2013-12-31,"hhs10",2013-12-22,2007-07-22,335,35,1849,11,7,19,8,NA,NA,1,0.700976550352417,1.89291508923743
2013-12-31,"hhs10",2013-12-22,2007-07-29,334,27,1674,12,12,9,5,NA,NA,1,0.554564450552351,1.61290322580645
2013-12-31,"hhs10",2013-12-22,2007-08-05,333,29,1865,12,5,14,9,NA,NA,1,0.602031427820508,1.55495978552279
2013-12-31,"hhs10",2013-12-22,2007-08-12,332,33,2103,12,12,14,6,NA,NA,1,0.647891397468155,1.56918687589158
2013-12-31,"hhs10",2013-12-22,2007-08-19,331,28,2052,12,13,9,6,NA,NA,0,0.58439915832205,1.364522417154
2013-12-31,"hhs10",2013-12-22,2007-08-26,330,28,1921,11,7,14,6,NA,NA,1,0.559275753040678,1.45757418011452
2013-12-31,"hhs10",2013-12-22,2007-09-02,329,27,1729,10,5,16,4,NA,NA,2,0.703425817197668,1.5615962984384
2013-12-31,"hhs10",2013-12-22,2007-09-09,328,36,1982,11,9,17,10,NA,NA,0,0.660366884093627,1.81634712411705
2013-12-31,"hhs10",2013-12-22,2007-09-16,327,44,1748,11,11,18,15,NA,NA,0,0.954649823338799,2.51716247139588
2013-12-31,"hhs10",2013-12-22,2007-09-23,326,59,2150,11,15,31,11,NA,NA,2,0.960216821863026,2.74418604651163
2013-12-31,"hhs10",2013-12-22,2007-09-30,325,53,5181,28,10,20,23,NA,NA,0,0.318573671598247,1.02296853889211
2013-12-31,"hhs10",2013-12-22,2007-10-07,324,73,5358,32,20,39,13,NA,NA,1,0.885313554674686,1.36244867487869
2013-12-31,"hhs10",2013-12-22,2007-10-14,323,65,5817,33,26,30,9,NA,NA,0,1.20760313910216,1.1174144748152
2013-12-31,"hhs10",2013-12-22,2007-10-21,322,73,6609,38,22,33,15,NA,NA,3,1.4383382359756,1.10455439552126
2013-12-31,"hhs10",2013-12-22,2007-10-28,321,107,7176,41,30,48,23,NA,NA,6,1.69624991670533,1.49108138238573
2013-12-31,"hhs10",2013-12-22,2007-11-04,320,139,7985,45,48,62,28,NA,NA,1,2.19191327449027,1.7407639323732
2013-12-31,"hhs10",2013-12-22,2007-11-11,319,144,7851,43,61,49,29,NA,NA,5,2.33859357830441,1.83416125334352
2013-12-31,"hhs10",2013-12-22,2007-11-18,318,142,5580,38,42,65,34,NA,NA,1,2.17800029244625,2.54480286738351
2013-12-31,"hhs10",2013-12-22,2007-11-25,317,111,6789,40,16,55,36,NA,NA,4,1.36270271229507,1.63499779054353
2013-12-31,"hhs10",2013-12-22,2007-12-02,316,131,6658,40,60,39,28,NA,NA,4,2.93393246094135,1.96755782517272
2013-12-31,"hhs10",2013-12-22,2007-12-09,315,136,6193,40,52,63,20,NA,NA,1,2.90952504214356,2.19602777329243
2013-12-31,"hhs10",2013-12-22,2007-12-16,314,117,5972,37,42,41,31,NA,NA,3,2.19738733165534,1.95914266577361
2013-12-31,"hhs10",2013-12-22,2007-12-23,313,105,5162,38,45,27,31,NA,NA,2,2.76081684693043,2.03409531189461
2013-12-31,"hhs10",2013-12-22,2007-12-30,312,117,6117,41,37,31,38,NA,NA,11,1.44284770929475,1.9127023050515
2013-12-31,"hhs10",2013-12-22,2008-01-06,311,140,6310,41,51,51,33,NA,NA,5,3.00750576530696,2.21870047543582
2013-12-31,"hhs10",2013-12-22,2008-01-13,310,192,6323,40,49,76,63,NA,NA,4,3.84686810905414,3.03653329115926
2013-12-31,"hhs10",2013-12-22,2008-01-20,309,252,5866,38,60,106,83,NA,NA,3,7.43329227538716,4.29594272076372
2013-12-31,"hhs10",2013-12-22,2008-01-27,308,353,5951,36,73,151,122,NA,NA,7,8.3697954475246,5.93177617207192
2013-12-31,"hhs10",2013-12-22,2008-02-03,307,391,6856,37,121,152,109,NA,NA,9,6.03677765872967,5.70303383897316
2013-12-31,"hhs10",2013-12-22,2008-02-10,306,382,7139,37,89,149,123,NA,NA,21,7.20168267330624,5.35088948031937
2013-12-31,"hhs10",2013-12-22,2008-02-17,305,425,7387,37,88,162,157,NA,NA,18,7.32025188954891,5.75335048057398
2013-12-31,"hhs10",2013-12-22,2008-02-24,304,346,6293,32,82,136,114,NA,NA,14,5.9040227642524,5.49817257269983
2013-12-31,"hhs10",2013-12-22,2008-03-02,303,223,6600,34,55,83,71,NA,NA,14,3.8166264412923,3.37878787878788
2013-12-31,"hhs10",2013-12-22,2008-03-09,302,215,6479,32,38,69,88,NA,NA,20,3.50219863489106,3.31841333539126
2013-12-31,"hhs10",2013-12-22,2008-03-16,301,170,5654,33,47,53,63,NA,NA,7,2.81469054472233,3.00672090555359
2013-12-31,"hhs10",2013-12-22,2008-03-23,300,122,4637,30,33,37,49,NA,NA,3,2.47765499723406,2.63101142980375
2013-12-31,"hhs10",2013-12-22,2008-03-30,299,97,4533,29,22,34,39,NA,NA,2,1.26383336598141,2.13986322523715
2013-12-31,"hhs10",2013-12-22,2008-04-06,298,98,5358,29,22,32,36,NA,NA,8,0.886087194668693,1.82904068682344
2013-12-31,"hhs10",2013-12-22,2008-04-13,297,64,5169,28,19,28,15,NA,NA,2,0.565804846154105,1.2381505126717
2013-12-31,"hhs10",2013-12-22,2008-04-20,296,72,4580,25,22,30,19,NA,NA,1,1.0000429753578,1.57205240174672
2013-12-31,"hhs10",2013-12-22,2008-04-27,295,87,4209,24,22,37,21,NA,NA,7,1.67567582388543,2.06699928724163
2013-12-31,"hhs10",2013-12-22,2008-05-04,294,77,3724,21,25,35,15,NA,NA,2,1.69679857095356,2.06766917293233
2013-12-31,"hhs10",2013-12-22,2008-05-11,293,67,5531,27,24,19,22,NA,NA,2,0.732529994949589,1.21135418549991
2013-12-31,"hhs10",2013-12-22,2008-05-18,292,80,4727,25,37,27,11,NA,NA,5,0.8957035754242,1.69240533107679
2013-12-31,"hhs10",2013-12-22,2008-05-25,291,57,4420,24,26,16,14,NA,NA,1,0.809373815000765,1.289592760181
2013-12-31,"hhs10",2013-12-22,2008-06-01,290,53,4302,22,20,20,11,NA,NA,2,0.476436136412289,1.23198512319851
2013-12-31,"hhs10",2013-12-22,2008-06-08,289,65,3859,20,30,21,12,NA,NA,2,0.870866555439876,1.68437419020472
2013-12-31,"hhs10",2013-12-22,2008-06-15,288,66,3897,20,35,18,12,NA,NA,1,1.00221363651528,1.69361046959199
2013-12-31,"hhs10",2013-12-22,2008-06-22,287,37,3471,20,15,12,9,NA,NA,1,0.545652329985118,1.06597522327859
2013-12-31,"hhs10",2013-12-22,2008-06-29,286,36,3531,20,15,14,5,NA,NA,2,0.403194982978593,1.01954120645709
2013-12-31,"hhs10",2013-12-22,2008-07-06,285,50,3646,20,18,22,6,NA,NA,4,0.724307599420619,1.3713658804169
2013-12-31,"hhs10",2013-12-22,2008-07-13,284,42,3701,21,10,16,13,NA,NA,3,0.432846472322141,1.13482842475007
2013-12-31,"hhs10",2013-12-22,2008-07-20,283,53,3515,21,15,29,8,NA,NA,1,0.704816515428159,1.50782361308677
2013-12-31,"hhs10",2013-12-22,2008-07-27,282,70,3306,19,12,55,3,NA,NA,0,1.57639406107861,2.11736237144586
2013-12-31,"hhs10",2013-12-22,2008-08-03,281,30,3405,20,17,10,3,NA,NA,0,0.473779799764698,0.881057268722467
2013-12-31,"hhs10",2013-12-22,2008-08-10,280,37,3653,19,12,21,2,NA,NA,2,0.452481011686995,1.0128661374213
2013-12-31,"hhs10",2013-12-22,2008-08-17,279,41,3772,20,9,19,11,NA,NA,2,0.462536387476381,1.08695652173913
2013-12-31,"hhs10",2013-12-22,2008-08-24,278,39,3500,19,11,20,5,NA,NA,3,0.455545716487697,1.11428571428571
2013-12-31,"hhs10",2013-12-22,2008-08-31,277,48,3230,19,13,25,9,NA,NA,1,0.49153332670105,1.48606811145511
2013-12-31,"hhs10",2013-12-22,2008-09-07,276,38,3431,20,11,14,13,NA,NA,0,0.400332067423239,1.10754881958613
2013-12-31,"hhs10",2013-12-22,2008-09-14,275,72,3342,18,22,41,8,NA,NA,1,1.34237785655124,2.15439856373429
2013-12-31,"hhs10",2013-12-22,2008-09-21,274,64,2259,15,26,30,6,NA,NA,2,2.27871966194746,2.83311199645861
2013-12-31,"hhs10",2013-12-22,2008-09-28,273,90,6949,38,35,37,17,NA,NA,1,1.24200606694578,1.29515038134983
2013-12-31,"hhs10",2013-12-22,2008-10-05,272,100,8598,39,32,44,22,NA,NA,2,1.17039199132551,1.16306117701791
2013-12-31,"hhs10",2013-12-22,2008-10-12,271,125,8399,45,52,54,17,NA,NA,2,1.55287461598761,1.48827241338255
2013-12-31,"hhs10",2013-12-22,2008-10-19,270,121,8590,47,49,48,23,NA,NA,1,1.44267203772859,1.40861466821886
2013-12-31,"hhs10",2013-12-22,2008-10-26,269,135,8425,46,47,55,31,NA,NA,2,1.6702877829612,1.60237388724036
2013-12-31,"hhs10",2013-12-22,2008-11-02,268,157,8686,48,50,64,41,NA,NA,2,1.96893393078585,1.80750633202855
2013-12-31,"hhs10",2013-12-22,2008-11-09,267,119,8070,45,37,47,31,NA,NA,4,1.4798373653747,1.47459727385378
2013-12-31,"hhs10",2013-12-22,2008-11-16,266,118,8256,45,40,47,30,NA,NA,1,1.46037071763021,1.42926356589147
2013-12-31,"hhs10",2013-12-22,2008-11-23,265,90,5700,47,25,38,23,NA,NA,4,1.65976825061775,1.57894736842105
2013-12-31,"hhs10",2013-12-22,2008-11-30,264,136,7868,43,41,68,25,NA,NA,2,1.72993586736733,1.72852058973055
2013-12-31,"hhs10",2013-12-22,2008-12-07,263,133,8399,45,37,71,23,NA,NA,2,1.50882789211436,1.58352184783903
